FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;PERIODO
9/01/2023;11581;040204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6450;6021;429;1076,86;2020
9/01/2023;11582;040205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;7723;7604;119;1382,73;2020
9/01/2023;11583;040206;COSTA;AREQUIPA;CAMANA;OCOÑA;4040;3446;594;779,83;2020
9/01/2023;11584;040207;COSTA;AREQUIPA;CAMANA;QUILCA;1072;197;875;35,82;2020
9/01/2023;11585;040208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;16588;16170;418;3600,25;2020
9/01/2023;11586;040301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;4227;4042;185;309,82;2020
9/01/2023;11587;040302;COSTA;AREQUIPA;CARAVELI;ACARI;5172;3489;1683;891,44;2020
9/01/2023;11588;040303;COSTA;AREQUIPA;CARAVELI;ATICO;5962;5087;875;334,22;2020
9/01/2023;11589;040304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;475;94;381;15,74;2020
9/01/2023;11590;040305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;2978;2654;324;581,23;2020
9/01/2023;11591;040306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;609;149;460;23,76;2020
9/01/2023;11592;040307;COSTA;AREQUIPA;CARAVELI;CHALA;10368;9975;393;1638,39;2020
9/01/2023;11593;040308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;3613;2269;1344;339,56;2020
9/01/2023;11594;040309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3199;75;3124;11,96;2020
9/01/2023;11595;040310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1576;1426;150;312,29;2020
9/01/2023;11596;040311;COSTA;AREQUIPA;CARAVELI;LOMAS;1580;1488;92;195,52;2020
9/01/2023;11597;040312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1902;875;1027;139,50;2020
9/01/2023;11598;040313;COSTA;AREQUIPA;CARAVELI;YAUCA;2029;1665;364;200,55;2020
9/01/2023;11599;040401;COSTA;AREQUIPA;CASTILLA;APLAO;8964;6942;2022;1241,58;2020
9/01/2023;11600;040402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1010;733;277;88,29;2020
9/01/2023;11601;040403;SIERRA;AREQUIPA;CASTILLA;AYO;230;182;48;25,24;2020
9/01/2023;11602;040404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1643;544;1099;86,73;2020
9/01/2023;11603;040405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1034;643;391;102,51;2020
9/01/2023;11604;040406;SIERRA;AREQUIPA;CASTILLA;CHOCO;666;254;412;40,50;2020
9/01/2023;11605;040407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1586;1329;257;223,14;2020
9/01/2023;11606;040408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;457;209;248;33,32;2020
9/01/2023;11607;040409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;8557;7947;610;1972,45;2020
9/01/2023;11608;040410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;1862;1273;589;171,92;2020
9/01/2023;11609;040411;SIERRA;AREQUIPA;CASTILLA;TIPAN;429;123;306;19,61;2020
9/01/2023;11610;040412;SIERRA;AREQUIPA;CASTILLA;UÑON;202;115;87;18,33;2020
9/01/2023;11611;040413;COSTA;AREQUIPA;CASTILLA;URACA;6590;4152;2438;755,01;2020
9/01/2023;11612;040414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1513;1038;475;208,38;2020
9/01/2023;11613;040501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;5889;5725;164;1817,97;2020
9/01/2023;11614;040502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;817;761;56;100,00;2020
9/01/2023;11615;040503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2094;1974;120;314,72;2020
9/01/2023;11616;040504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;1357;832;525;132,65;2020
9/01/2023;11617;040505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3688;3306;382;1049,82;2020
9/01/2023;11618;040506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1126;762;364;121,49;2020
9/01/2023;11619;040507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;660;437;223;69,67;2020
9/01/2023;11620;040508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;967;538;429;85,77;2020
9/01/2023;11621;040509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;572;554;18;88,33;2020
9/01/2023;11622;040510;SIERRA;AREQUIPA;CAYLLOMA;LARI;847;792;55;69,38;2020
9/01/2023;11623;040511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;703;391;312;62,34;2020
9/01/2023;11624;040512;SIERRA;AREQUIPA;CAYLLOMA;MACA;687;676;11;138,17;2020
9/01/2023;11625;040513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;660;652;8;114,23;2020
9/01/2023;11626;040514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA ;878;401;477;61,53;2020
9/01/2023;11627;040515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;677;535;142;89,83;2020
9/01/2023;11628;040516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;817;66;751;10,52;2020
9/01/2023;11629;040517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1483;676;807;107,78;2020
9/01/2023;11630;040518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;598;501;97;79,88;2020
9/01/2023;11631;040519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2158;1777;381;272,67;2020
9/01/2023;11632;040520;COSTA;AREQUIPA;CAYLLOMA;MAJES;70780;58186;12594;10618,95;2020
9/01/2023;11633;040601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3361;2822;539;513,16;2020
9/01/2023;11634;040602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;685;219;466;36,77;2020
9/01/2023;11635;040603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3275;425;2850;67,76;2020
9/01/2023;11636;040604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;673;314;359;50,06;2020
9/01/2023;11637;040605;COSTA;AREQUIPA;CONDESUYOS;IRAY;599;344;255;62,55;2020
9/01/2023;11638;040606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;3451;1621;1830;258,44;2020
9/01/2023;11639;040607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;419;225;194;35,87;2020
9/01/2023;11640;040608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;3963;518;3445;82,59;2020
9/01/2023;11641;040701;COSTA;AREQUIPA;ISLAY;MOLLENDO;26453;26221;232;5455,28;2020
9/01/2023;11642;040702;COSTA;AREQUIPA;ISLAY;COCACHACRA;8363;7453;910;1088,14;2020
9/01/2023;11643;040703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;7129;6878;251;1079,50;2020
9/01/2023;11644;040704;COSTA;AREQUIPA;ISLAY;ISLAY;5202;5202;0;873,42;2020
9/01/2023;11645;040705;COSTA;AREQUIPA;ISLAY;MEJIA;1240;865;375;214,69;2020
9/01/2023;11646;040706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6464;6399;65;1214,53;2020
9/01/2023;11647;040801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2981;2145;836;172,24;2020
9/01/2023;11648;040802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;1851;1725;126;289,63;2020
9/01/2023;11649;040803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;586;366;220;58,35;2020
9/01/2023;11650;040804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;1867;834;1033;132,97;2020
9/01/2023;11651;040805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1106;394;712;62,82;2020
9/01/2023;11652;040806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2346;961;1385;153,21;2020
9/01/2023;11653;040807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;278;83;195;13,23;2020
9/01/2023;11654;040808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;300;136;164;21,68;2020
9/01/2023;11655;040809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;313;224;89;35,71;2020
9/01/2023;11656;040810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;658;285;373;45,44;2020
9/01/2023;11657;040811;SIERRA;AREQUIPA;LA UNIÓN;TORO;511;212;299;33,80;2020
9/01/2023;11658;050101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;111370;108426;2944;19787,75;2020
9/01/2023;11659;050102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;8818;1451;7367;231,34;2020
9/01/2023;11660;050103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;4964;694;4270;101,32;2020
9/01/2023;11661;050104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;31712;30910;802;7559,04;2020
9/01/2023;11662;050105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6691;2548;4143;204,60;2020
9/01/2023;11663;050106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6172;1156;5016;184,30;2020
9/01/2023;11664;050107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3565;1629;1936;259,71;2020
9/01/2023;11665;050108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;5821;2224;3597;178,59;2020
9/01/2023;11666;050109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;1596;133;1463;19,90;2020
9/01/2023;11667;050110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;53934;53859;75;12778,05;2020
9/01/2023;11668;050111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1639;732;907;116,70;2020
9/01/2023;11669;050112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;6846;971;5875;141,77;2020
9/01/2023;11670;050113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;6001;253;5748;35,09;2020
9/01/2023;11671;050114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;16233;579;15654;88,76;2020
9/01/2023;11672;050115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;21028;19811;1217;3832,44;2020
9/01/2023;11673;050116;SIERRA;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY   ;31411;27281;4130;6970,30;2020
9/01/2023;11674;050201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;5842;2266;3576;256,40;2020
9/01/2023;11675;050202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;9119;3255;5864;546,51;2020
9/01/2023;11676;050203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8217;2825;5392;340,27;2020
9/01/2023;11677;050204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2026;413;1613;65,85;2020
9/01/2023;11678;050205;SIERRA;AYACUCHO;CANGALLO;PARAS;4279;1377;2902;219,54;2020
9/01/2023;11679;050206;SIERRA;AYACUCHO;CANGALLO;TOTOS;2999;1361;1638;216,99;2020
9/01/2023;11680;050301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3181;2980;201;424,20;2020
9/01/2023;11681;050302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;1774;1522;252;111,11;2020
9/01/2023;11682;050303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1308;744;564;114,16;2020
9/01/2023;11683;050304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2078;996;1082;131,97;2020
9/01/2023;11684;050401;SIERRA;AYACUCHO;HUANTA;HUANTA    ;43266;36027;7239;7626,92;2020
9/01/2023;11685;050402;SIERRA;AYACUCHO;HUANTA;AYAHUANCO   ;1072;402;670;64,09;2020
9/01/2023;11686;050403;SIERRA;AYACUCHO;HUANTA;HUAMANGUILLA;4188;1759;2429;280,44;2020
9/01/2023;11687;050404;SIERRA;AYACUCHO;HUANTA;IGUAIN;2861;743;2118;118,46;2020
9/01/2023;11688;050405;SIERRA;AYACUCHO;HUANTA;LURICOCHA;6217;2144;4073;328,99;2020
9/01/2023;11689;050406;SIERRA;AYACUCHO;HUANTA;SANTILLANA;3900;1245;2655;198,49;2020
9/01/2023;11690;050407;SIERRA;AYACUCHO;HUANTA;SIVIA   ;11685;4138;7547;830,70;2020
9/01/2023;11691;050408;SIERRA;AYACUCHO;HUANTA;LLOCHEGUA   ;11466;5149;6317;883,31;2020
9/01/2023;11692;050409;SIERRA;AYACUCHO;HUANTA;CANAYRE  ;4384;2183;2201;348,04;2020
9/01/2023;11693;050410;SIERRA;AYACUCHO;HUANTA;UCHURACCAY   ;3672;417;3255;100,46;2020
9/01/2023;11694;050411;SIERRA;AYACUCHO;HUANTA;PUCACOLPA  ;2299;438;1861;67,21;2020
9/01/2023;11695;050412;SIERRA;AYACUCHO;HUANTA;CHACA   ;2195;912;1283;145,40;2020
9/01/2023;11696;050501;SIERRA;AYACUCHO;LA MAR;SAN MIGUEL;11410;4762;6648;1616,46;2020
9/01/2023;11697;050502;SIERRA;AYACUCHO;LA MAR;ANCO;8105;2278;5827;390,79;2020
9/01/2023;11698;050503;SIERRA;AYACUCHO;LA MAR;AYNA;9995;7161;2834;1542,12;2020
9/01/2023;11699;050504;SIERRA;AYACUCHO;LA MAR;CHILCAS;1558;207;1351;33,00;2020
9/01/2023;11700;050505;SIERRA;AYACUCHO;LA MAR;CHUNGUI  ;4443;581;3862;106,03;2020
9/01/2023;11701;050506;SIERRA;AYACUCHO;LA MAR;LUIS CARRANZA;1365;173;1192;27,58;2020
9/01/2023;11702;050507;SIERRA;AYACUCHO;LA MAR;SANTA ROSA;12686;9005;3681;1511,94;2020
9/01/2023;11703;050508;SIERRA;AYACUCHO;LA MAR;TAMBO;9302;5651;3651;900,95;2020
9/01/2023;11704;050509;SIERRA;AYACUCHO;LA MAR;SAMUGARI;10997;5994;5003;1312,69;2020
9/01/2023;11705;050510;SIERRA;AYACUCHO;LA MAR;ANCHIHUAY  ;4345;987;3358;190,94;2020
9/01/2023;11706;050511;SIERRA;AYACUCHO;LA MAR;ORONCOY  ;1071;171;900;27,26;2020
9/01/2023;11707;050601;SIERRA;AYACUCHO;LUCANAS;PUQUIO;14535;13564;971;2425,92;2020
9/01/2023;11708;050602;SIERRA;AYACUCHO;LUCANAS;AUCARA;2665;1914;751;307,39;2020
9/01/2023;11709;050603;SIERRA;AYACUCHO;LUCANAS;CABANA;1976;1930;46;147,93;2020
9/01/2023;11710;050604;SIERRA;AYACUCHO;LUCANAS;CARMEN SALCEDO;1532;1451;81;195,96;2020
9/01/2023;11711;050605;SIERRA;AYACUCHO;LUCANAS;CHAVIÑA;2296;1398;898;222,89;2020
9/01/2023;11712;050606;SIERRA;AYACUCHO;LUCANAS;CHIPAO;2443;1446;997;279,73;2020
9/01/2023;11713;050607;SIERRA;AYACUCHO;LUCANAS;HUAC-HUAS;1550;492;1058;78,44;2020
9/01/2023;11714;050608;SIERRA;AYACUCHO;LUCANAS;LARAMATE;1676;787;889;125,47;2020
9/01/2023;11715;050609;SIERRA;AYACUCHO;LUCANAS;LEONCIO PRADO;1095;470;625;74,93;2020
9/01/2023;11716;050610;SIERRA;AYACUCHO;LUCANAS;LLAUTA;877;431;446;68,72;2020
9/01/2023;11717;050611;SIERRA;AYACUCHO;LUCANAS;LUCANAS;2703;1516;1187;241,70;2020
9/01/2023;11718;050612;SIERRA;AYACUCHO;LUCANAS;OCAÑA;2244;868;1376;138,39;2020
9/01/2023;11719;050613;SIERRA;AYACUCHO;LUCANAS;OTOCA;1848;465;1383;74,14;2020
9/01/2023;11720;050614;SIERRA;AYACUCHO;LUCANAS;SAISA;848;452;396;72,06;2020
9/01/2023;11721;050615;SIERRA;AYACUCHO;LUCANAS;SAN CRISTOBAL;1823;1146;677;175,85;2020
9/01/2023;11722;050616;SIERRA;AYACUCHO;LUCANAS;SAN JUAN;994;817;177;128,23;2020
9/01/2023;11723;050617;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO;2661;1338;1323;213,32;2020
9/01/2023;11724;050618;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;898;358;540;57,08;2020
9/01/2023;11725;050619;SIERRA;AYACUCHO;LUCANAS;SANCOS;4869;2307;2562;367,81;2020
9/01/2023;11726;050620;SIERRA;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;850;840;10;116,51;2020
9/01/2023;11727;050621;SIERRA;AYACUCHO;LUCANAS;SANTA LUCIA;1455;1066;389;169,95;2020
9/01/2023;11728;050701;SIERRA;AYACUCHO;PARINACOCHAS;CORACORA;13549;10855;2694;1822,55;2020
9/01/2023;11729;050702;SIERRA;AYACUCHO;PARINACOCHAS;CHUMPI;2179;1593;586;253,98;2020
9/01/2023;11730;050703;SIERRA;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;1934;486;1448;77,48;2020
9/01/2023;11731;050704;SIERRA;AYACUCHO;PARINACOCHAS;PACAPAUSA;556;266;290;42,41;2020
9/01/2023;11732;050705;SIERRA;AYACUCHO;PARINACOCHAS;PULLO;7191;6020;1171;959,78;2020
9/01/2023;11733;050706;SIERRA;AYACUCHO;PARINACOCHAS;PUYUSCA;2123;1104;1019;149,10;2020
9/01/2023;11734;050707;SIERRA;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;518;213;305;33,96;2020
9/01/2023;11735;050708;SIERRA;AYACUCHO;PARINACOCHAS;UPAHUACHO;1089;150;939;23,91;2020
9/01/2023;11736;050801;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;3376;2797;579;510,45;2020
9/01/2023;11737;050802;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;440;284;156;45,28;2020
9/01/2023;11738;050803;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;445;292;153;46,55;2020
9/01/2023;11739;050804;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;1983;1585;398;252,70;2020
9/01/2023;11740;050805;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;621;513;108;35,58;2020
9/01/2023;11741;050806;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;1647;670;977;106,82;2020
9/01/2023;11742;050807;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;PARARCA;392;231;161;36,83;2020
9/01/2023;11743;050808;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;275;89;186;14,19;2020
9/01/2023;11744;050809;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;247;160;87;25,51;2020
9/01/2023;11745;050810;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;483;436;47;69,51;2020
9/01/2023;11746;050901;SIERRA;AYACUCHO;SUCRE;QUEROBAMBA;2600;2254;346;263,27;2020
9/01/2023;11747;050902;SIERRA;AYACUCHO;SUCRE;BELEN;310;252;58;40,18;2020
9/01/2023;11748;050903;SIERRA;AYACUCHO;SUCRE;CHALCOS;461;212;249;32,53;2020
9/01/2023;11749;050904;SIERRA;AYACUCHO;SUCRE;CHILCAYOC;481;264;217;42,09;2020
9/01/2023;11750;050905;SIERRA;AYACUCHO;SUCRE;HUACAÑA;348;253;95;40,34;2020
9/01/2023;11751;050906;SIERRA;AYACUCHO;SUCRE;MORCOLLA;1243;889;354;35,69;2020
9/01/2023;11752;050907;SIERRA;AYACUCHO;SUCRE;PAICO;517;460;57;73,34;2020
9/01/2023;11753;050908;SIERRA;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;814;421;393;67,12;2020
9/01/2023;11754;050909;SIERRA;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;936;221;715;35,23;2020
9/01/2023;11755;050910;SIERRA;AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;565;469;96;133,52;2020
9/01/2023;11756;050911;SIERRA;AYACUCHO;SUCRE;SORAS;1017;892;125;142,21;2020
9/01/2023;11757;051001;SIERRA;AYACUCHO;VICTOR FAJARDO;HUANCAPI;1878;1724;154;201,36;2020
9/01/2023;11758;051002;SIERRA;AYACUCHO;VICTOR FAJARDO;ALCAMENCA;1399;1178;221;167,69;2020
